Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,Class
13241,466.98999,193.54422,88.05835,0.890503,13577,0.577655,Cammeo
16063,520.744995,217.913818,95.20047,0.899524,16561,0.556757,Cammeo
13494,479.446014,203.027344,85.751266,0.906427,13842,0.772941,Cammeo
15569,504.753998,214.506775,93.197159,0.900685,15815,0.773039,Cammeo
13621,477.542999,200.957718,87.288506,0.900738,13956,0.795898,Cammeo
13875,490.838013,207.132233,87.325264,0.906786,14243,0.575631,Cammeo
14265,480.927002,200.188446,91.480537,0.889481,14627,0.754562,Cammeo
12612,463.595001,197.682938,82.376923,0.909038,12919,0.584051,Cammeo
13268,473.43399,200.700836,84.700348,0.906585,13562,0.716221,Cammeo
14910,511.600006,221.612289,86.216988,0.921219,15215,0.699639,Cammeo
14146,504.355988,214.062881,85.744965,0.916271,14716,0.625265,Cammeo
13568,484.64801,208.072098,83.696198,0.915532,13962,0.787921,Cammeo
14212,484.946014,205.003235,89.615501,0.899393,14502,0.752196,Cammeo
14458,475.044006,196.986115,93.999893,0.8788,14669,0.60189,Cammeo
12734,470.614014,204.402908,80.165298,0.919883,12982,0.71459,Cammeo
14753,489.536011,207.466003,92.00663,0.896285,14984,0.80468,Cammeo
13901,478.848999,200.44191,89.341988,0.89517,14232,0.568548,Cammeo
14819,496.622986,205.991348,92.826569,0.892709,15194,0.726422,Cammeo
12006,467.640991,207.447998,74.468788,0.933347,12237,0.548745,Cammeo
15344,501.799988,212.422699,92.961403,0.899158,15604,0.794203,Cammeo
12450,456.221008,191.142868,84.213417,0.897714,12740,0.572151,Cammeo
12817,460.552002,191.187881,86.313591,0.892292,13132,0.602331,Cammeo
14908,499.468994,209.119476,92.062874,0.89788,15324,0.763338,Cammeo
14980,503.816986,214.186508,89.894577,0.907662,15361,0.735395,Cammeo
15213,495.416992,206.299973,94.532578,0.888834,15516,0.701351,Cammeo
12899,472.263,205.520554,80.433365,0.920236,13107,0.585919,Cammeo
13263,487.890991,214.42804,79.641098,0.928468,13491,0.674447,Cammeo
13988,491.489014,208.364639,86.784966,0.909133,14427,0.613105,Cammeo
13181,470.389008,199.472076,84.905533,0.904887,13429,0.734358,Cammeo
12220,465.686005,200.174164,79.041847,0.918739,12588,0.574383,Cammeo
13834,480.273987,202.770279,87.724396,0.901572,14151,0.728105,Cammeo
16249,512.791992,215.726852,96.965683,0.893289,16493,0.737184,Cammeo
11993,444.565002,187.182907,82.640572,0.897263,12276,0.587374,Cammeo
14313,482.975006,204.720078,89.786987,0.89869,14622,0.5733,Cammeo
14563,496.776001,206.127151,91.530441,0.896003,15116,0.591055,Cammeo
14176,513.148987,220.036987,83.43087,0.925328,14675,0.543788,Cammeo
14041,491.661011,212.856934,84.567307,0.91769,14289,0.786611,Cammeo
13022,467.076996,194.754089,86.676399,0.895503,13355,0.596245,Cammeo
12796,471.209015,203.929626,80.330009,0.919149,13022,0.684059,Cammeo
13811,482.298004,206.714752,85.736618,0.909932,14000,0.555931,Cammeo
13053,480.950989,205.952423,81.655594,0.918044,13478,0.683582,Cammeo
12879,469.132996,200.795502,82.043091,0.912718,13132,0.769125,Cammeo
14768,499.877014,210.558807,90.474182,0.902978,15158,0.583116,Cammeo
12040,441.02301,182.752808,85.151146,0.884818,12372,0.747408,Cammeo
13023,480.447998,205.312088,82.033852,0.916708,13444,0.63243,Cammeo
14712,496.036011,212.739929,89.092644,0.908085,14925,0.733949,Cammeo
11353,431.479004,182.002411,80.062958,0.898046,11579,0.716639,Cammeo
15534,521.929993,221.585663,90.554947,0.912683,16187,0.708345,Cammeo
13337,468.621002,196.771194,87.31041,0.896168,13598,0.694418,Cammeo
10951,432.612,182.044312,78.215576,0.902995,11242,0.547112,Cammeo
12590,461.136993,195.534882,82.962242,0.905529,12915,0.676009,Cammeo
12932,456.654999,191.328629,86.725838,0.891367,13098,0.663043,Cammeo
11941,452.60199,196.030045,78.687241,0.915901,12131,0.651339,Cammeo
13665,472.515991,199.54422,87.684639,0.898279,13944,0.711422,Cammeo
14272,491.45401,210.502319,87.937927,0.908561,14545,0.803377,Cammeo
14874,487.503998,204.913391,92.889206,0.891353,15065,0.614476,Cammeo
14418,480.322998,199.118439,93.311203,0.883399,14780,0.758523,Cammeo
12434,454.893005,193.157959,82.858597,0.90332,12652,0.703679,Cammeo
13328,489.385986,217.285614,78.708908,0.932086,13530,0.757445,Cammeo
12104,441.774994,182.462128,85.513466,0.883376,12378,0.73913,Cammeo
14398,487.723999,210.09169,87.597198,0.908931,14654,0.785317,Cammeo
12352,453.13501,191.111893,83.350739,0.899881,12683,0.578467,Cammeo
14609,490.247009,206.062271,91.499741,0.896007,14837,0.719655,Cammeo
12663,468.223999,199.697495,81.616203,0.912669,12979,0.623394,Cammeo
13900,475.889008,198.16893,90.542603,0.88952,14161,0.717234,Cammeo
14439,490.470001,204.828064,91.048462,0.895773,14815,0.791395,Cammeo
14333,493.898987,207.509949,89.446159,0.90233,14772,0.559795,Cammeo
13848,475.589996,196.225555,90.747025,0.886639,14260,0.586382,Cammeo
13582,475.855988,195.639694,89.248962,0.889882,13890,0.721832,Cammeo
14212,485.985992,203.418488,90.011887,0.89677,14508,0.573203,Cammeo
15236,514.79303,223.32785,87.761505,0.919551,15686,0.656243,Cammeo
14955,508.71701,217.981552,88.612183,0.913645,15363,0.569411,Cammeo
14364,497.119995,212.008347,87.534798,0.910784,14805,0.64125,Cammeo
12975,463.851013,196.423965,85.064117,0.901363,13358,0.609126,Cammeo
12579,452.21701,191.243179,84.369171,0.897428,12889,0.600286,Cammeo
15982,523.174011,220.014999,94.218483,0.903667,16337,0.5692,Cammeo
10959,447.233002,197.358414,71.060982,0.932929,11133,0.497413,Cammeo
13631,473.546997,193.494019,91.509064,0.8811,14141,0.580289,Cammeo
14482,489.317993,205.386307,90.80043,0.896968,14781,0.568903,Cammeo
14892,503.647003,213.271957,90.478661,0.905549,15279,0.593922,Cammeo
14608,504.306,210.269928,90.166519,0.903393,15125,0.63513,Cammeo
12326,459.682007,194.340973,82.079468,0.906434,12686,0.619335,Cammeo
13467,473.300995,203.081924,84.997559,0.908199,13753,0.773966,Cammeo
15158,505.276001,209.476028,93.926826,0.893838,15586,0.609367,Cammeo
13132,471.803986,199.556534,84.988335,0.904777,13423,0.753673,Cammeo
14178,488.881012,207.395599,88.068092,0.905363,14406,0.55775,Cammeo
15232,508.816986,216.762909,90.633087,0.908391,15603,0.590823,Cammeo
10885,434.27301,191.091324,73.548607,0.922964,11024,0.799897,Cammeo
14802,497.832001,209.61795,91.147133,0.900515,15208,0.62298,Cammeo
14889,499.205994,210.384155,91.711784,0.899983,15221,0.604629,Cammeo
15547,501.804993,208.499176,95.807861,0.888172,15867,0.598284,Cammeo
11377,456.45401,200.842606,72.351166,0.93286,11573,0.752248,Cammeo
12709,461.011993,190.778748,87.412796,0.888855,13064,0.786935,Cammeo
12384,460.135986,190.870377,85.091202,0.89513,12811,0.604835,Cammeo
12219,438.281006,182.187729,86.196419,0.880999,12471,0.601773,Cammeo
13125,475.355011,198.59845,85.407959,0.902803,13575,0.583178,Cammeo
13014,459.557007,193.659515,86.198189,0.89548,13253,0.67507,Cammeo
13523,468.166992,195.401535,88.653999,0.891154,13811,0.667934,Cammeo
14851,517.346985,217.698395,88.810249,0.913004,15256,0.728062,Cammeo
14467,498.623993,213.595627,86.999992,0.913289,14857,0.740758,Cammeo
14560,501.246002,212.106094,89.321312,0.907007,14988,0.689557,Cammeo
15007,506.579987,217.267471,88.550156,0.913177,15314,0.737372,Cammeo
14500,504.067993,218.905029,85.141167,0.921263,14864,0.619897,Cammeo
13637,466.653015,193.53421,90.354233,0.884329,13838,0.691672,Cammeo
16471,523.989014,219.869125,96.811165,0.897844,16844,0.733022,Cammeo
15452,513.262024,220.039078,90.552338,0.911397,15775,0.781193,Cammeo
14041,481.947998,204.59848,88.187904,0.902338,14284,0.572308,Cammeo
14865,495.071014,202.867859,94.27195,0.88547,15235,0.604195,Cammeo
12720,461.806,197.944,82.811279,0.908283,12974,0.756782,Cammeo
12972,467.380005,194.529083,86.506676,0.895681,13425,0.774679,Cammeo
12931,460.535004,192.90802,86.56665,0.893659,13302,0.607061,Cammeo
14017,474.309998,198.336731,90.86869,0.888873,14320,0.760553,Cammeo
13269,491.893005,212.574707,81.06411,0.924433,13728,0.650952,Cammeo
13734,487.839996,213.247437,83.18277,0.920783,13941,0.80523,Cammeo
14549,488.953003,206.694824,90.760689,0.898436,14856,0.582473,Cammeo
14831,493.760986,208.268539,91.54232,0.898223,15099,0.790228,Cammeo
13669,481.669006,201.906631,87.068253,0.902242,14065,0.558374,Cammeo
13735,484.770996,204.810638,86.75872,0.905847,13960,0.553697,Cammeo
15583,504.183014,207.846832,96.911758,0.884645,15906,0.685389,Cammeo
11856,456.421997,201.003372,75.421082,0.926935,12027,0.716461,Cammeo
12735,473.050995,200.684448,81.731178,0.913311,13140,0.537614,Cammeo
14378,491.480011,202.711884,91.385803,0.892617,14805,0.640217,Cammeo
14403,510.55899,223.412079,83.20211,0.928066,14781,0.598778,Cammeo
12274,456.123993,194.487381,81.239029,0.908581,12562,0.709644,Cammeo
12172,452.32901,193.692535,80.807777,0.908816,12430,0.67803,Cammeo
14085,489.454987,200.52655,91.235626,0.890501,14670,0.627171,Cammeo
12410,463.48999,195.171494,82.360306,0.906601,12849,0.564091,Cammeo
13196,474.988007,199.981308,85.658165,0.903622,13463,0.556465,Cammeo
13455,467.197998,195.928574,88.519173,0.892123,13723,0.753528,Cammeo
12593,463.368988,195.757629,83.079666,0.905474,12907,0.69775,Cammeo
14608,498.35199,210.691376,89.917366,0.904359,14951,0.659801,Cammeo
12939,469.480988,202.04332,83.098991,0.911503,13165,0.657703,Cammeo
13193,469.415009,201.604568,83.729736,0.909677,13535,0.735929,Cammeo
11883,448.216003,191.746353,79.464005,0.910085,12103,0.550317,Cammeo
13501,485.756012,205.771011,84.908394,0.910896,13896,0.658521,Cammeo
12202,442.362,180.037781,87.399178,0.874265,12521,0.779183,Cammeo
13273,463.333008,197.452789,85.997467,0.900172,13462,0.585823,Cammeo
12899,468.389008,201.048279,82.387405,0.91218,13132,0.7005,Cammeo
13885,479.287994,198.094177,90.590515,0.889307,14271,0.787132,Cammeo
13574,473.221008,197.872772,88.441895,0.894552,13879,0.641251,Cammeo
14913,502.868011,215.600143,88.823799,0.911191,15300,0.692726,Cammeo
16582,532.357971,223.358841,95.749718,0.903456,17089,0.71431,Cammeo
12467,467.205994,199.806152,80.191406,0.915927,12900,0.787058,Cammeo
13167,466.664001,197.125061,86.216408,0.899282,13448,0.580991,Cammeo
13062,469.424011,200.62883,83.27462,0.90979,13279,0.663214,Cammeo
14677,498.798004,209.874146,90.272476,0.902769,15060,0.647848,Cammeo
14106,485.579987,199.921066,91.590416,0.888884,14515,0.576226,Cammeo
14640,501.324005,210.291595,90.331734,0.903041,15119,0.586538,Cammeo
12256,470.108002,207.980057,75.714905,0.93138,12541,0.738313,Cammeo
14362,479.931,202.702652,90.706749,0.894291,14606,0.591467,Cammeo
12091,463.351013,203.594391,76.654106,0.926415,12298,0.79306,Cammeo
12605,447.661011,183.50119,88.51619,0.875965,12859,0.595756,Cammeo
14697,495.882996,208.158386,90.966873,0.899458,15073,0.594924,Cammeo
14337,501.765991,219.312668,83.446442,0.924785,14631,0.743158,Cammeo
13760,474.187988,198.391556,89.046051,0.893612,13989,0.633751,Cammeo
16022,524.872986,221.527054,93.635284,0.906278,16545,0.542236,Cammeo
11510,433.514008,180.382324,82.621956,0.888933,11827,0.767027,Cammeo
12798,469.298004,202.165405,81.580681,0.914964,13152,0.780366,Cammeo
13683,481.571014,206.926773,84.899063,0.911957,13922,0.762199,Cammeo
14379,495.151001,212.020966,87.814667,0.910195,14834,0.790794,Cammeo
13404,468.214996,191.548416,90.5383,0.881242,13804,0.706515,Cammeo
12858,466.162994,198.547379,83.759628,0.90666,13095,0.549276,Cammeo
15456,508.821014,214.304413,93.456497,0.899902,15884,0.780251,Cammeo
14149,474.951996,195.355103,93.335266,0.878484,14454,0.605694,Cammeo
13091,473.152008,203.862701,82.550697,0.914346,13451,0.752356,Cammeo
16403,521.908997,215.150909,98.400948,0.889283,16867,0.588765,Cammeo
13681,478.537994,202.761078,87.023041,0.903214,14015,0.641939,Cammeo
14263,489.446014,205.811783,89.509087,0.900475,14637,0.663179,Cammeo
12068,457.739014,196.442062,79.543938,0.914351,12347,0.599503,Cammeo
15710,517.070007,214.750214,95.24736,0.896261,16259,0.607596,Cammeo
15545,510.283997,213.436646,93.555023,0.898816,15909,0.568165,Cammeo
12720,449.623993,178.614777,92.751686,0.854602,13095,0.74386,Cammeo
15073,498.362,205.803101,93.996277,0.889606,15476,0.613921,Cammeo
11771,441.859985,186.997772,81.269615,0.900623,12109,0.619266,Cammeo
14873,499.615997,210.277496,91.583618,0.900171,15195,0.57303,Cammeo
14092,499.416992,210.963013,86.79673,0.911441,14618,0.772927,Cammeo
14558,496.304993,204.360626,91.956604,0.893043,14908,0.569473,Cammeo
13321,473.993011,199.272568,85.928833,0.90225,13758,0.564569,Cammeo
10796,413.420013,170.781647,80.996887,0.880379,10980,0.623038,Cammeo
14444,491.144012,203.507187,91.602699,0.892968,14773,0.577945,Cammeo
13313,470.907013,198.214935,86.272125,0.900312,13560,0.57697,Cammeo
15578,509.598999,216.909485,92.618652,0.904255,15864,0.808827,Cammeo
13930,495.270996,213.526642,84.433731,0.918498,14564,0.549637,Cammeo
12092,449.188995,192.579498,80.422279,0.908628,12298,0.583929,Cammeo
13245,476.136993,204.944397,83.158249,0.91398,13536,0.799626,Cammeo
14572,497.550995,211.08046,88.709679,0.907402,14926,0.626591,Cammeo
12470,455.897003,192.461151,83.395531,0.901244,12704,0.581298,Cammeo
15777,515.684021,218.698242,93.205093,0.904638,16111,0.567192,Cammeo
14435,491.903992,207.462631,89.705627,0.901685,14842,0.577978,Cammeo
12745,470.303986,205.092682,79.509041,0.921797,12940,0.533174,Cammeo
13533,473.932007,196.117554,88.916794,0.891315,13897,0.604557,Cammeo
12551,459.729004,197.682343,81.570282,0.910897,12741,0.818935,Cammeo
14078,478.470001,203.645462,88.56031,0.900491,14280,0.744395,Cammeo
13057,460.167999,187.128479,90.312775,0.875827,13385,0.750791,Cammeo
14824,499.075012,212.48642,89.894867,0.906101,15141,0.579198,Cammeo
14189,491.972992,209.936432,86.809097,0.910503,14496,0.550986,Cammeo
15418,504.759003,209.923996,94.43705,0.893098,15779,0.582691,Cammeo
14828,493.5,209.903564,90.669914,0.901893,15090,0.606512,Cammeo
11774,447.933014,186.017929,81.674004,0.898455,12103,0.560027,Cammeo
13335,469.713989,199.297226,85.912384,0.902315,13657,0.61679,Cammeo
11350,445.821014,195.952087,74.590881,0.924716,11544,0.584299,Cammeo
13484,480.786011,204.207596,84.901291,0.909474,13827,0.658559,Cammeo
13189,482.367004,203.717438,84.414871,0.910107,13635,0.596356,Cammeo
12495,458.407013,187.604202,87.025696,0.885898,12993,0.674931,Cammeo
12712,470.562012,202.197144,81.30088,0.915601,13053,0.814872,Cammeo
13446,475.127991,198.699554,87.379295,0.898117,13765,0.575723,Cammeo
14294,514.47699,226.407272,81.592514,0.932806,14731,0.511011,Cammeo
12158,447.377014,184.095306,84.913055,0.887273,12467,0.631584,Cammeo
13918,489.040009,207.881744,86.490227,0.909339,14263,0.718756,Cammeo
13502,473.011993,198.147385,88.035591,0.895881,13778,0.753881,Cammeo
13314,474.087006,203.948013,83.662842,0.911988,13627,0.747138,Cammeo
14226,492.195007,207.019562,88.363342,0.904329,14465,0.57914,Cammeo
12916,471.196014,201.002914,82.654739,0.91154,13199,0.557036,Cammeo
13372,470.403015,196.081467,88.711082,0.891805,13745,0.583624,Cammeo
14314,484.730988,206.86554,88.562897,0.903723,14536,0.753368,Cammeo
13567,475.17099,197.294678,88.912941,0.892695,13940,0.637697,Cammeo
14602,500.233002,218.488052,85.677582,0.919906,14827,0.583636,Cammeo
11846,445.890991,192.952194,78.471794,0.913566,12010,0.577966,Cammeo
14482,486.162994,201.814529,92.549881,0.888649,14825,0.642559,Cammeo
12886,455.518005,189.859894,87.499184,0.887472,13080,0.592296,Cammeo
11718,449.343994,189.140671,80.11982,0.90585,12133,0.630542,Cammeo
13790,479.299988,198.901321,90.136032,0.891424,14190,0.586908,Cammeo
14379,494.303009,205.52626,90.397224,0.89808,14768,0.578865,Cammeo
11931,445.101013,187.920517,82.142204,0.899407,12174,0.648142,Cammeo
12732,465.490997,192.453674,85.182632,0.896712,13105,0.56997,Cammeo
12044,449.166992,188.363251,82.494453,0.898997,12342,0.568381,Cammeo
14256,492.927002,209.803207,87.690369,0.908463,14730,0.702266,Cammeo
14283,482.697998,202.365631,90.613892,0.894147,14595,0.636497,Cammeo
11852,446.076996,192.054276,79.09919,0.911248,12029,0.716999,Cammeo
13204,473.81601,203.774658,83.109901,0.913048,13430,0.593065,Cammeo
13615,468.056,192.827789,91.154755,0.881209,13855,0.583633,Cammeo
13309,460.921997,191.462967,88.95414,0.885519,13540,0.653748,Cammeo
12736,447.869995,182.771179,89.681709,0.871341,12964,0.752719,Cammeo
14184,479.234009,197.46431,92.075211,0.884633,14537,0.603831,Cammeo
14792,499.203003,206.160614,92.680344,0.893253,15326,0.694688,Cammeo
10937,424.585999,177.167053,79.757004,0.892938,11103,0.595211,Cammeo
14011,493.878998,212.63031,85.028206,0.916564,14336,0.627986,Cammeo
13487,477.253998,205.045715,84.282265,0.911617,13772,0.737357,Cammeo
13115,461.036011,195.018738,86.782837,0.895532,13381,0.738457,Cammeo
14518,491.221985,203.761063,92.342896,0.891413,14877,0.741319,Cammeo
10610,410.506012,171.156174,79.345955,0.886051,10769,0.825103,Cammeo
13173,467.476013,194.676453,87.36396,0.89365,13443,0.573163,Cammeo
14232,492.54599,205.026947,89.558083,0.899553,14620,0.715176,Cammeo
12888,467.197998,199.156418,83.288925,0.908351,13222,0.725839,Cammeo
14300,504.377014,212.598373,87.490303,0.911397,14772,0.540438,Cammeo
13446,476.041992,200.052673,86.590477,0.901472,13814,0.603935,Cammeo
14250,486.123993,201.218933,91.939819,0.889511,14636,0.593676,Cammeo
13634,491.179993,209.13353,83.733734,0.916347,14075,0.78791,Cammeo
15752,519.888977,216.702042,94.219131,0.900534,16426,0.601221,Cammeo
14892,503.338989,209.620895,91.802971,0.899001,15338,0.65566,Cammeo
13636,482.053009,202.404678,86.883797,0.903182,13982,0.584008,Cammeo
13548,479.748993,203.271881,85.602463,0.907004,13850,0.554428,Cammeo
13655,477.626007,203.956039,86.222832,0.906245,13857,0.737829,Cammeo
14974,498.625,210.92395,90.903999,0.902362,15212,0.640901,Cammeo
14695,506.915985,214.10553,88.913704,0.909694,15086,0.546608,Cammeo
15080,512.945984,211.926117,92.140793,0.900538,15533,0.566768,Cammeo
15977,516.208984,216.757843,94.929344,0.898999,16401,0.627509,Cammeo
13380,469.177002,190.813324,91.013153,0.878917,13747,0.619617,Cammeo
12006,463.381012,198.96843,77.81852,0.920344,12344,0.535027,Cammeo
14275,485.787994,206.461914,88.925735,0.902489,14469,0.547564,Cammeo
15469,514.906982,221.018341,89.767014,0.913806,15860,0.541783,Cammeo
13436,467.959015,195.022812,89.14904,0.889404,13798,0.796066,Cammeo
13147,468.920013,199.227753,84.480804,0.905643,13431,0.68474,Cammeo
13912,480.842987,206.907043,86.263817,0.908943,14107,0.806259,Cammeo
15153,514.403992,218.092316,90.052292,0.910772,15628,0.68085,Cammeo
11965,455.817993,196.161865,78.42881,0.916595,12247,0.659447,Cammeo
10727,425.902008,178.714432,77.531441,0.900995,10960,0.564341,Cammeo
13636,481.256012,203.928574,86.180138,0.906317,13888,0.549706,Cammeo
13650,475.242004,199.32608,87.974709,0.89733,13859,0.572135,Cammeo
14284,499.915009,213.166061,86.926155,0.913077,14678,0.704582,Cammeo
13654,477.929993,199.377151,87.677834,0.898116,13914,0.575754,Cammeo
14828,494.287994,202.103149,95.034622,0.882545,15197,0.591794,Cammeo
